block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_1-21-8,21,1,1,City Hall,1192,1_merged_67226,2029
a_2-100-8,BLUE_merged_67184,1,1,Downtown,3119,2_merged_67228,11314_merged_74577
a_1-68-2,68,1,1,Downtown,2398,1_merged_67226,5005_merged_73781
a_2-14-1,14,1,1,Ferry Road,955,2_merged_67228,8339_merged_74416
a_3-100-6,BLUE_merged_67184,1,1,Downtown,2448,3_merged_67227,14158
a_3-100-6,BLUE_merged_67184,1,0,St. Norbert,2449,3_merged_67227,14159
a_3-100-6,BLUE_merged_67184,1,1,Downtown,2448,3_merged_67227,14156
a_3-100-6,BLUE_merged_67184,1,0,St. Norbert,2449,3_merged_67227,14157
a_3-100-6,BLUE_merged_67184,1,1,Downtown,2448,3_merged_67227,14154
a_3-100-6,BLUE_merged_67184,1,0,St. Norbert,2449,3_merged_67227,14155
a_3-100-6,BLUE_merged_67184,1,1,Downtown,3119,3_merged_67227,14152
a_3-100-6,BLUE_merged_67184,1,0,St. Norbert,2449,3_merged_67227,14153
a_3-100-6,BLUE_merged_67184,1,0,University of Manitoba,3118,3_merged_67227,14151
a_1-100-33,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6818_merged_67428
a_1-90-3,90,1,0,Kildonan Place,1525,1_merged_67226,6061_merged_74468
a_1-92-1,92,1,1,Crossroads Station,1533,1_merged_67226,6177_merged_73797
b_3-15-5,D15,1,0,Sage Creek,3532,3_merged_67230,11566_merged_75899
a_3-162-2,662_merged_67180,1,0,University of Manitoba,3111,3_merged_67227,14484
a_3-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,3_merged_67227,14485
a_3-162-2,662_merged_67180,1,0,University of Manitoba,3111,3_merged_67227,14486
a_3-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,3_merged_67227,14487
a_3-162-2,662_merged_67180,1,0,University of Manitoba,3111,3_merged_67227,14480
a_3-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,3_merged_67227,14481
a_3-162-2,662_merged_67180,1,0,University of Manitoba,3111,3_merged_67227,14482
a_3-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,3_merged_67227,14483
a_3-162-2,662_merged_67180,1,0,University of Manitoba,3111,3_merged_67227,14488
a_3-162-2,662_merged_67180,1,1,Markham Station via Richmond West,3112,3_merged_67227,14489
a_1-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,1_merged_67226,7129_merged_68777
b_1-1-10,BLUE_merged_67207,1,1,St. Norbert,3393,1_merged_67229,101_merged_79762
b_1-2-9,FX2,1,1,St. Vital Centre,3469,1_merged_67229,771_merged_83179
a_2-11-9,11,1,1,North Kildonan via Rothesay,903,2_merged_67228,8230_merged_72616
b_1-1-49,BLUE_merged_67207,1,1,St. Norbert,3393,1_merged_67229,467_merged_81689
a_1-47-9,47,1,1,University of Manitoba,3090,1_merged_67226,3977_merged_68987
b_2-1-3,BLUE_merged_67207,1,1,University of Manitoba,3397,2_merged_67231,7071_merged_81970
a_1-18-12,18,1,0,Garden City Centre via Jefferson,1110,1_merged_67226,1486_merged_75567
b_3-7-1,F7,1,0,Broadway & Portage,3454,3_merged_67230,10869_merged_83276
b_2-19-3,D19,1,1,The Zoo,3442,2_merged_67231,9063_merged_79330
b_6-4-55,FX4,1,0,Downtown,3551,6,15688
b_3-37-1,37,1,0,Cathedral & Main,3498,3_merged_67230,11966_merged_82262
b_6-4-55,FX4,1,1,Polo Park,3554,6,15681
b_1-48-2,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4623_merged_75771
b_1-1-23,BLUE_merged_67207,1,0,Downtown,3394,1_merged_67229,211
b_6-4-55,FX4,1,0,Downtown,3551,6,15685
b_6-4-55,FX4,1,1,Polo Park,3554,6,15684
b_6-4-55,FX4,1,1,Polo Park,3554,6,15687
b_2-74-5,74_merged_67225,1,1,Polo Park,3269,2_merged_67231,9721_merged_80734
b_1-1-1,F8,1,0,Downtown,3458,1_merged_67229,8
b_3-22-1,22_merged_67214,1,1,Unicity,3233,3_merged_67230,11832_merged_76256
b_2-5-5,F5,1,1,Fort Rouge Station,3445,2_merged_67231,7796_merged_78480
a_1-95-3,95,1,1,Riverview,3105,1_merged_67226,6272_merged_68306
a_1-171-2,671_merged_67187,1,1,University of Manitoba,3114,1_merged_67226,7475_merged_75444
b_6-1-69,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15357
b_6-1-69,BLUE_merged_67207,1,1,Downtown,3530,6,15356
b_6-1-69,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15355
b_6-1-69,BLUE_merged_67207,1,1,Downtown,3530,6,15354
b_6-1-69,BLUE_merged_67207,1,0,Assiniboine Park,3529,6,15353
b_6-1-69,BLUE_merged_67207,1,1,Downtown,3530,6,15352
a_1-100-4,BLUE_merged_67184,1,1,Downtown,2448,1_merged_67226,6440
a_1-100-4,BLUE_merged_67184,1,0,University of Manitoba,3118,1_merged_67226,6441
b_3-12-2,D12,1,1,The Airport,3417,3_merged_67230,11368_merged_77966
b_1-28-2,28_merged_67206,1,1,Seel Station,3236,1_merged_67229,4058_merged_81136
b_1-1-28,BLUE_merged_67207,1,1,University of Manitoba,3397,1_merged_67229,258_merged_75924
b_3-10-1,D10,1,0,Kildonan Place,3407,3_merged_67230,11191_merged_77023
b_1-10-8,D10,1,1,Waterford Green,3406,1_merged_67229,2742_merged_77001
b_3-19-1,D19,1,1,The Zoo,3442,3_merged_67230,11740_merged_80041
a_1-75-13,75,1,0,University of Manitoba,3096,1_merged_67226,5403_merged_73156
a_2-172-1,672_merged_67188,1,1,University of Manitoba,3116,2_merged_67228,11820_merged_71867
a_1-130-2,330_merged_67197,1,0,Riverbend and Main,3149,1_merged_67226,6927_merged_68952
b_1-37-2,37,1,1,Waterford Green,3497,1_merged_67229,4303_merged_83201
b_1-146-1,446,1,1,Whellams Lane,3313,1_merged_67229,5723_merged_78525
b_2-37-1,39,1,0,Cathedral & Main,3252,2_merged_67231,9319_merged_81775
b_1-151-1,551,1,1,Paterson & Lagimodiere,3315,1_merged_67229,5898_merged_81581
a_1-90-1,90,1,1,Henderson & Whellams,1526,1_merged_67226,5998_merged_71486
b_1-132-1,332,1,1,Selkirk & McPhillips,3297,1_merged_67229,5249_merged_76426
b_1-171-2,671_merged_67210,1,1,Prairie Pointe,3522,1_merged_67229,6372_merged_77710
b_3-4-1,FX4,1,0,Raleigh & Knowles,3548,3_merged_67230,10530_merged_76384
a_2-16-6,16,1,0,Tyndall Park via Burrows,996,2_merged_67228,8703_merged_71772
b_2-48-1,48_merged_67223,1,0,Redonda & Pandora,3261,2_merged_67231,9522_merged_75670
a_1-90-3,90,1,1,Henderson & Whellams,1522,1_merged_67226,6052_merged_70618
b_1-28-2,28_merged_67206,1,1,Seel Station,3240,1_merged_67229,4056
a_1-47-16,47,1,1,University of Manitoba,3087,1_merged_67226,4055
a_1-47-16,47,1,0,Transcona via Kildare,3088,1_merged_67226,4054
b_1-38-2,D17,1,0,Kildonan Place,3436,1_merged_67229,4437_merged_76837
a_1-21-26,21,1,0,Grace Hospital,2931,1_merged_67226,2216_merged_69743
b_1-2-10,FX2,1,0,Garden City Centre,3470,1_merged_67229,780_merged_80604
a_1-21-30,21,1,0,Crestview,2929,1_merged_67226,2242_merged_73254
a_1-71-5,71,1,1,Portage via McPhillips,1424,1_merged_67226,5166_merged_70789
b_2-1-15,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,2_merged_67231,7260_merged_79775
a_1-55-4,676_merged_67185,1,0,Centre Street via Bridgwater,2429,1_merged_67226,4278_merged_69093
a_2-24-3,24,1,1,City Hall,2734,2_merged_67228,9516_merged_71853
a_2-38-3,38_merged_67190,1,1,The Forks,1279,2_merged_67228,9912_merged_72734
a_2-150-1,650_merged_67198,1,1,Seel Station,3157,2_merged_67228,11667_merged_70051
a_1-33-2,33,1,0,Maples via Jefferson,1928,1_merged_67226,2966_merged_70661
b_6-130-51,330_merged_67220,1,0,McLeod & Louelda,3518,6,17443
b_6-130-51,FX2,1,0,Garden City Centre,3470,6,17442
b_6-130-51,336,1,1,Dr Jose Rizal,3520,6,17445
b_6-130-51,330_merged_67220,1,1,Garden City Hub,3519,6,17444
b_6-130-51,330_merged_67220,1,0,McLeod & Louelda,3518,6,17447
b_6-130-51,336,1,0,Garden City Hub,3302,6,17446
b_6-130-51,336,1,1,Dr Jose Rizal,3520,6,17449
b_6-130-51,330_merged_67220,1,1,Garden City Hub,3519,6,17448
b_1-1-28,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,1_merged_67229,261_merged_79582
a_3-44-3,44,1,1,Broadway via London,1301,3_merged_67227,13351
a_3-44-3,44,1,0,Kildonan Place via Louelda,1300,3_merged_67227,13350
a_3-44-3,44,1,0,Kildonan Place via London,1302,3_merged_67227,13352
a_3-45-1,45,1,0,Munroe & Prevette,1317,3_merged_67227,13357
a_3-45-1,45,1,0,Munroe & Prevette,1317,3_merged_67227,13359
b_2-3-9,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7520_merged_77815
a_2-100-7,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11301_merged_70427
a_1-11-12,11,1,0,Henderson,904,1_merged_67226,340_merged_73467
b_1-120-3,220,1,0,Rouge & Assiniboine,3280,1_merged_67229,5003_merged_80864
b_3-4-3,FX4,1,0,Raleigh & Knowles,3548,3_merged_67230,10572_merged_76143
b_2-5-3,F5,1,0,Garden City Centre,3444,2_merged_67231,7746_merged_80800
b_1-199-4,895,1,0,Riverview,3389,1_merged_67229,6965_merged_77919
b_1-7-6,F7,1,1,Creek Bend,3455,1_merged_67229,2066_merged_78336
b_3-4-2,FX4,1,1,Polo Park,3549,3_merged_67230,10563_merged_76084
b_1-6-13,F6,1,1,South St. Vital,3449,1_merged_67229,1935_merged_78608
a_1-35-3,35,1,0,Amber Trails,2800,1_merged_67226,3125_merged_74831
a_2-16-6,16,1,1,Southdale Centre,1018,2_merged_67228,8704_merged_71777
b_2-7-2,F7,1,1,Creek Bend,3455,2_merged_67231,7981_merged_77872
b_1-5-1,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1534
b_1-5-8,F5,1,0,Garden City Centre,3444,1_merged_67229,1671_merged_81239
b_1-3-13,48_merged_67223,1,1,Kildonan Place,3260,1_merged_67229,1012_merged_78211
b_2-17-5,D17,1,1,RRC Polytech,3437,2_merged_67231,8973_merged_81509
b_1-2-22,FX2,1,1,St. Vital Centre,3469,1_merged_67229,877_merged_76995
b_1-48-2,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4633_merged_80033
a_1-24-1,24,1,1,City Hall,2734,1_merged_67226,2437_merged_73976
a_1-14-6,14,1,1,St. Mary's & Dakota,958,1_merged_67226,649
b_1-134-2,334_merged_67219,1,0,Garden City Hub,3298,1_merged_67229,5359_merged_78781
a_1-55-14,55,1,0,St. Vital Centre via Dakota,1365,1_merged_67226,4411_merged_68187
b_1-149-2,649_merged_67218,1,0,Seel Station,3336,1_merged_67229,5801_merged_76330
a_1-45-4,45,1,0,Kildonan Place,1310,1_merged_67226,3752_merged_71641
b_3-22-2,22_merged_67214,1,1,Unicity,3233,3_merged_67230,11848
b_1-194-4,694_merged_67205,1,1,Fort Garry Industrial Park via,3365,1_merged_67229,6915_merged_81082
b_2-4-2,FX4,1,0,Raleigh & Knowles,3548,2_merged_67231,7577_merged_82782
b_1-9-4,F9,1,1,University of Manitoba,3467,1_merged_67229,2514_merged_75950
b_1-37-1,39,1,0,Cathedral & Main,3252,1_merged_67229,4270_merged_77473
b_1-16-4,D16,1,0,Polo Park,3433,1_merged_67229,3645
b_1-48-2,48_merged_67223,1,0,Redonda & Pandora,3261,1_merged_67229,4619_merged_80315
a_2-33-2,60,1,1,Downtown,3092,2_merged_67228,9777_merged_67713
b_1-146-2,446,1,0,Kildonan Place,3312,1_merged_67229,5756_merged_83232
a_2-176-1,676_merged_67185,1,0,Centre Street via Bridgwater,2428,2_merged_67228,11885_merged_70977
b_1-9-6,F8,1,0,Glenway,3460,1_merged_67229,2530_merged_76221
b_3-17-2,D17,1,1,RRC Polytech,3437,3_merged_67230,11694_merged_83116
b_1-5-8,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1678
a_2-100-7,BLUE_merged_67184,1,0,St. Norbert,2449,2_merged_67228,11298_merged_71624
a_1-85-1,85,1,1,Henderson & Whellams,1499,1_merged_67226,5871_merged_71625
a_1-172-1,672_merged_67188,1,0,Prairie Pointe,3117,1_merged_67226,7492_merged_67916
b_2-43-3,43_merged_67224,1,1,RRC Polytech,3256,2_merged_67231,9494_merged_81322
b_1-14-9,D14,1,1,Wall Street,3421,1_merged_67229,3331_merged_78471
b_2-48-2,48_merged_67223,1,1,Kildonan Place,3260,2_merged_67231,9555_merged_82256
a_1-30-1,30,1,0,Inkster Park,1243,1_merged_67226,2812_merged_73420
b_2-4-5,FX4,1,1,Polo Park,3549,2_merged_67231,7637_merged_79239
b_1-177-1,677_merged_67209,1,0,Beaumont Station,3354,1_merged_67229,6518_merged_78081
b_2-74-4,74_merged_67225,1,0,Waterford Green,3270,2_merged_67231,9706_merged_80393
b_1-1-25,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,225_merged_80210
a_2-14-4,14,1,1,Ferry Road,957,2_merged_67228,8412_merged_70285
b_2-43-3,43_merged_67224,1,1,RRC Polytech,3256,2_merged_67231,9492_merged_80141
b_2-9-2,F9,1,0,Kildonan Place,3465,2_merged_67231,8235_merged_81962
b_1-5-8,F5,1,0,Garden City Centre,3444,1_merged_67229,1683_merged_76883
b_3-7-2,F7,1,1,Creek Bend,3455,3_merged_67230,10895_merged_79715
b_1-74-8,74_merged_67225,1,1,University of Manitoba,3267,1_merged_67229,4902_merged_79433
a_2-100-2,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11180_merged_72983
b_3-8-1,F8,1,0,Glenway,3460,3_merged_67230,10962_merged_81876
a_2-100-5,BLUE_merged_67184,1,0,University of Manitoba,3118,2_merged_67228,11236_merged_73200
a_2-100-6,BLUE_merged_67184,1,0,University of Manitoba,3118,2_merged_67228,11276_merged_72566
a_1-38-1,38_merged_67190,1,0,Templeton & McPhillips,1278,1_merged_67226,3290_merged_69697
b_1-6-8,F6,1,1,South St. Vital,3447,1_merged_67229,1874_merged_78845
b_2-10-2,D10,1,1,Waterford Green,3406,2_merged_67231,8312_merged_80991
b_1-145-1,442,1,1,Kildonan Place Hub,3307,1_merged_67229,5661_merged_80463
a_1-11-10,11,1,1,North Kildonan via Rothesay,903,1_merged_67226,300
a_1-11-10,11,1,0,Polo Park,2920,1_merged_67226,303
a_1-11-10,11,1,1,Glenway,889,1_merged_67226,304
b_1-1-34,885,1,1,Windmill & Dale,3376,1_merged_67229,305
b_1-1-34,885,1,0,Unicity,3375,1_merged_67229,306
b_3-130-2,330_merged_67220,1,0,McLeod & Louelda,3518,3_merged_67230,12382_merged_83739
b_1-1-28,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,259_merged_75925
b_3-16-1,D16,1,1,RRC Polytech,3430,3_merged_67230,11597_merged_77851
b_3-48-1,48_merged_67223,1,1,Kildonan Place,3260,3_merged_67230,12147_merged_76793
a_2-24-4,66,1,0,Unicity,2394,2_merged_67228,9555_merged_73869
a_1-90-3,89,1,1,Kildonan Place,2741,1_merged_67226,6048_merged_74746
a_2-33-1,33,1,1,Downtown,1927,2_merged_67228,9735_merged_68316
b_1-8-10,F8,1,1,University of Manitoba,3461,1_merged_67229,2319_merged_79724
a_1-21-35,21,1,1,City Hall,1189,1_merged_67226,2278_merged_69461
a_2-47-7,47,1,0,Transcona via Regent,3089,2_merged_67228,10254_merged_67523
a_2-20-4,20,1,1,Airport Terminal,1179,2_merged_67228,9198_merged_67690
a_1-29-2,29,1,1,Beaumont Station via Stafford,2375,1_merged_67226,2750_merged_72656
a_1-38-5,38_merged_67190,1,1,The Forks,1279,1_merged_67226,3359
a_2-150-1,650_merged_67198,1,0,Fort Whyte Alive,3158,2_merged_67228,11686_merged_70330
b_1-74-7,74_merged_67225,1,0,Waterford Green,3270,1_merged_67229,4889_merged_76350
b_1-156-1,556,1,1,Plaza Dr,3323,1_merged_67229,6022_merged_83439
b_6-9-51,F9,1,1,University of Manitoba,3467,6,16183
b_6-9-51,F9,1,0,Kildonan Place,3465,6,16182
b_6-9-51,F9,1,1,University of Manitoba,3467,6,16181
b_2-1-15,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,2_merged_67231,7258_merged_83621
b_6-9-51,F9,1,1,University of Manitoba,3467,6,16187
b_6-9-51,F9,1,0,Kildonan Place,3465,6,16186
a_1-90-3,90,1,0,Kildonan Place,1525,1_merged_67226,6055_merged_70613
b_6-9-51,F9,1,0,Kildonan Place,3465,6,16184
b_2-12-1,D12,1,1,The Airport,3417,2_merged_67231,8493_merged_79854
b_6-9-51,F9,1,1,University of Manitoba,3467,6,16189
b_6-9-51,F9,1,0,Kildonan Place,3465,6,16188
b_1-124-2,224,1,1,RRC Polytech,3290,1_merged_67229,5103_merged_78869
a_1-55-11,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4382_merged_73614
b_1-15-16,D15,1,1,Unicity,3425,1_merged_67229,3542_merged_79044
a_2-71-3,71,1,0,WalMart via McPhillips,1421,2_merged_67228,10700_merged_70793
a_1-68-2,68,1,1,Downtown,2398,1_merged_67226,4991_merged_74026
b_2-3-8,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7500_merged_78893
b_1-4-9,FX4,1,1,Polo Park,3549,1_merged_67229,1315_merged_81076
b_3-7-3,F7,1,0,Broadway & Portage,3454,3_merged_67230,10921
b_3-7-3,F7,1,1,Creek Bend,3455,3_merged_67230,10920
a_1-47-14,47,1,1,University of Manitoba,3087,1_merged_67226,4030_merged_73632
a_2-100-9,BLUE_merged_67184,1,0,University of Manitoba,3118,2_merged_67228,11334_merged_74225
b_6-12-52,D12,1,0,The Forks,3416,6,16459
b_6-12-52,D12,1,1,The Airport,3417,6,16458
a_1-43-1,43_merged_67201,1,0,Kildonan Place,1297,1_merged_67226,3463_merged_73056
a_1-47-11,47,1,1,University of Manitoba,3090,1_merged_67226,3996_merged_69292
a_1-23-1,23,1,0,Fort and Assiniboine via Maryland,2373,1_merged_67226,2366_merged_74897
b_6-12-52,D12,1,0,The Forks,3416,6,16451
b_6-12-52,D12,1,1,The Airport,3417,6,16450
b_6-12-52,D12,1,0,The Forks,3416,6,16453
b_6-12-52,D12,1,1,The Airport,3417,6,16452
b_6-12-52,D12,1,0,The Forks,3416,6,16455
b_3-2-2,FX2,1,1,St. Vital Centre,3469,3_merged_67230,10349_merged_76913
b_6-12-52,D12,1,0,The Forks,3416,6,16457
b_6-12-52,D12,1,1,The Airport,3417,6,16456
a_2-18-9,18,1,0,Riverbend,1111,2_merged_67228,8985_merged_69893
a_1-18-1,18,1,1,Tuxedo,1115,1_merged_67226,1389_merged_69572
a_1-191-5,691_merged_67181,1,1,Seel Station via Chevrier,2646,1_merged_67226,7813_merged_74270
b_2-3-5,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7458_merged_75718
b_2-17-4,D17,1,0,Kildonan Place,3436,2_merged_67231,8965_merged_77436
b_3-177-1,677_merged_67209,1,1,Outlet Mall,3353,3_merged_67230,12506_merged_83246
b_1-19-5,D19,1,0,Downtown,3443,1_merged_67229,3948_merged_81099
b_2-3-7,FX3,1,1,Sturgeon & Murray Park,3475,2_merged_67231,7482_merged_80636
b_1-144-2,444,1,0,Summerlea,3311,1_merged_67229,5642_merged_80773
b_3-37-1,39,1,1,Waterford Green,3253,3_merged_67230,11971_merged_77887
a_1-10-3,10,1,0,St. Boniface via Provencher,872,1_merged_67226,84_merged_75250
b_2-10-5,D10,1,1,Waterford Green,3406,2_merged_67231,8379_merged_77358
a_2-19-5,19,1,0,Logan,3069,2_merged_67228,9116_merged_68886
a_2-60-1,60,1,0,University of Manitoba,3091,2_merged_67228,10402_merged_71114
b_2-8-3,F8,1,1,University of Manitoba,3461,2_merged_67231,8078_merged_81671
a_1-149-2,649_merged_67195,1,0,Fort Whyte Alive,3156,1_merged_67226,7253_merged_75233
b_1-7-7,F7,1,1,Creek Bend,3455,1_merged_67229,2081_merged_82530
b_1-14-14,D14,1,0,Redonda & Pandora,3420,1_merged_67229,3369_merged_83695
a_2-23-1,23,1,1,City Hall via Sherbrook,2372,2_merged_67228,9432_merged_73845
a_2-16-1,16,1,0,Tyndall Park via Manitoba,1042,2_merged_67228,8615_merged_74212
b_1-38-2,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4430_merged_76840
b_2-17-3,D17,1,0,Kildonan Place,3436,2_merged_67231,8934_merged_80897
a_3-44-2,44,1,0,Kildonan Place via London,1305,3_merged_67227,13305
a_1-19-11,19,1,1,Autumnwood,3070,1_merged_67226,1797_merged_70823
b_3-130-2,336,1,0,Garden City Hub,3302,3_merged_67230,12389_merged_83730
b_2-9-3,F9,1,0,Kildonan Place,3465,2_merged_67231,8264_merged_76640
b_1-9-12,F9,1,0,Kildonan Place,3465,1_merged_67229,2600_merged_82864
a_1-100-26,BLUE_merged_67184,1,1,Downtown,2448,1_merged_67226,6761_merged_71809
a_2-16-5,16,1,1,Island Lakes via Southdale Centre,1008,2_merged_67228,8689_merged_67662
b_1-140-1,440,1,1,Crossroads Station,3305,1_merged_67229,5428_merged_81810
a_2-14-7,14,1,1,Ferry Road,957,2_merged_67228,8460_merged_74093
b_1-4-10,FX4,1,1,Polo Park,3549,1_merged_67229,1328_merged_77050
b_2-11-3,D11,1,0,Templeton & Salter,3410,2_merged_67231,8446_merged_82160
a_2-47-3,47,1,0,Transcona via Regent,3089,2_merged_67228,10178_merged_71549
a_2-66-3,66,1,0,Polo Park,2390,2_merged_67228,10536_merged_68001
a_1-11-12,11,1,0,Polo Park,2917,1_merged_67226,332_merged_68844
a_1-12-1,12,1,1,City Hall,943,1_merged_67226,457_merged_69423
b_1-10-7,D10,1,1,Waterford Green,3406,1_merged_67229,2720_merged_76068
b_2-1-9,BLUE_merged_67207,1,1,University of Manitoba,3397,2_merged_67231,7183_merged_75692
b_3-5-4,F5,1,1,Fort Rouge Station,3445,3_merged_67230,10770_merged_78658
a_1-79-4,65,1,0,Ridgewood,2386,1_merged_67226,5766_merged_70686
b_1-7-9,F7,1,0,Broadway & Portage,3454,1_merged_67229,2106_merged_83318
b_2-22-1,22_merged_67214,1,1,Unicity,3233,2_merged_67231,9079_merged_83475
a_1-19-10,19,1,0,Notre Dame,3067,1_merged_67226,1778_merged_71753
b_2-177-1,677_merged_67209,1,0,Beaumont Station,3354,2_merged_67231,10005_merged_79007
b_3-7-2,F7,1,0,Broadway & Portage,3454,3_merged_67230,10892_merged_79710
b_1-70-3,70,1,0,Polo Park,3263,1_merged_67229,4746_merged_76017
a_2-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,2_merged_67228,11535
a_1-20-2,20,1,0,Watt & Leighton,1178,1_merged_67226,1922_merged_74313
b_1-1-47,BLUE_merged_67207,1,1,University of Manitoba,3397,1_merged_67229,449
b_1-1-47,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,1_merged_67229,448
a_2-11-5,11,1,0,Polo Park,2917,2_merged_67228,8162_merged_72026
b_1-1-47,BLUE_merged_67207,1,1,St. Norbert,3393,1_merged_67229,447
b_1-1-48,BLUE_merged_67207,1,1,St. Norbert,3393,1_merged_67229,459_merged_77784
a_1-11-20,11,1,1,North Kildonan via Donwood,925,1_merged_67226,445
a_3-15-2,15,1,0,Airport via Wellington,971,3_merged_67227,12497_merged_72444
a_2-100-5,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11255_merged_72296
b_1-3-3,FX3,1,0,Redonda & Pandora,3474,1_merged_67229,922_merged_80581
a_1-100-3,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6411_merged_68092
a_2-100-7,BLUE_merged_67184,1,0,St. Norbert,2449,2_merged_67228,11288_merged_68035
a_2-142-1,642_merged_67194,1,1,Seel Station via Lindenwoods East,2412,2_merged_67228,11629_merged_68123
b_2-22-1,22_merged_67214,1,1,Unicity,3233,2_merged_67231,9085_merged_79626
a_3-15-3,15,1,1,Mountain & Fife,969,3_merged_67227,12519_merged_74050
a_1-3-1,334_merged_67196,1,1,Garden City Centre,3154,1_merged_67226,37
a_1-3-1,334_merged_67196,1,0,Castlebury Meadows,3153,1_merged_67226,36
b_1-38-4,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4457_merged_77118
b_3-124-1,224,1,1,Polo Park,3517,3_merged_67230,12330_merged_78747
a_2-16-8,16,1,1,Island Lakes via Southdale Centre,1037,2_merged_67228,8728_merged_72059
a_1-66-4,66,1,1,Downtown (City Hall),2392,1_merged_67226,4813_merged_71662
b_6-8-52,F8,1,1,University of Manitoba,3461,6,16042
a_2-11-4,11,1,0,Polo Park,2917,2_merged_67228,8128_merged_72300
a_2-38-1,38_merged_67190,1,0,Templeton & McPhillips,1278,2_merged_67228,9883_merged_75037
b_1-141-2,641_merged_67216,1,0,Beaumont Station,3331,1_merged_67229,5538_merged_77781
a_1-71-4,71,1,1,Portage via Sinclair,1422,1_merged_67226,5126_merged_70225
b_2-4-3,FX4,1,1,Polo Park,3549,2_merged_67231,7594_merged_78474
a_2-33-2,33,1,1,Downtown,1927,2_merged_67228,9759_merged_67445
b_1-151-2,551,1,0,Watt & Leighton,3314,1_merged_67229,5915_merged_78703
b_1-124-1,224,1,0,Tecumseh Loop,3289,1_merged_67229,5085_merged_79640
